,smiles,hepatotoxicity,mito_toxicity
4734,Ic1c(C(=O)N[C@@H]([C@H](O)CO)CO)c(I)c(N(C(=O)CC(=O)N(c2c(I)c(C(=O)N[C@@H]([C@H](O)CO)CO)c(I)c(C(=O)N[C@@H]([C@H](O)CO)CO)c2I)C)C)c(I)c1C(=O)N[C@@H]([C@H](O)CO)CO,0,0.0
451,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,0,0.0
5521,O=C(N1[C@@H](CCC1)C(=O)NCC(=O)N)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)Cc1ccc(O)cc1)Cc1c2c([nH]c1)cccc2)CC(C)C)CCCN=C(N)N,0,0.0
890,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,1,1.0
3298,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(cc2)O)NC(=O)C(CO)NC(=O)C(Cc3c[nH]c4c3cccc4)NC(=O)C(Cc5cnc[nH]5)NC(=O)C6CCC(=O)N6,1,1.0
4509,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,0,0.0
2572,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,0,0.0
6003,o1c2c(c3n(CC)c(cc(=O)c3cc2c(=O)cc1C(=O)O)C(=O)O)CCC,0,1.0
999,c1ccc(cc1)O,1,0.0
389,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,0,0.0
2330,Cc1c[nH]nc1,1,0.0
1476,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1.0
2240,CC12CCCCCC(Cc3ccc(O)cc31)C2N,0,1.0
5770,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0,1.0
5346,O[C@@]12[C@@]3(CCN([C@H]1Cc1c3cc(O)cc1)CC1CCC1)CCCC2,0,0.0
5405,O[C@H](NC(=O)CCCCCCN=C(N)N)C(=O)NCCCCNCCCN,0,0.0
3955,CN1Cc2c(cccc2N)C(C1)c3ccccc3,1,1.0
758,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,0,0.0
3245,CCN(CC)CCOC(=O)c1ccc(cc1Cl)N,0,0.0
5607,O=C(O)c1ccccc1Nc1ccccc1,0,1.0
1293,CC(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)O)C(C)(C)O)C12,1,0.0
5649,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1,0.0
5362,O[C@@H](c1c(OC)ccc(OC)c1)CNC(=O)CN,0,0.0
1907,CC=C(C)C(=O)OC1CCN2CCC(COC(=O)C(=CC)CO)C12,1,0.0
4401,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0,0.0
4438,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0,1.0
368,C(CCl)C(CCCl)N,0,0.0
1937,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,1,0.0
1151,CC(=O)CC(c1ccc(cc1)[N+](=O)[O-])c2c(=O)c3ccccc3oc2O,1,1.0
4031,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1,0.0
2862,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,1.0
6316,S1(=O)(=O)NCNc2c1cc(S(=O)(=O)N)c(c2)C(F)(F)F,0,0.0
191,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,1,0.0
5085,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1,0.0
3035,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1,1.0
174,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],1,0.0
3671,CN(C)C(=S)SSC(=S)N(C)C,0,1.0
3855,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1,1.0
4237,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1,0.0
2432,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,0,1.0
2292,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)O,1,0.0
6408,S1CCC(c2c1ccc(c2)C#Cc1ncc(cc1)C(=O)OCC)(C)C,0,1.0
6245,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,1,0.0
3264,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0,0.0
6160,OCC1OC(n2cnc3c2N=CNCC3O)CC1O,0,0.0
1164,CC(=O)N(CC(CO)O)c1c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I,0,0.0
3121,CCCCN1C(=O)C(C(O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,1,1.0
2441,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,0,1.0
4769,N([C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)B(O)O)C(=O)c1nccnc1,1,0.0
4528,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2,1,1.0
1661,CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,1,0.0
508,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0,0.0
166,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,0,0.0
3181,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,0,0.0
4394,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,1,0.0
2622,CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O,0,0.0
4833,N=C(N)NCC1COC2(CCCCC2)O1,0,0.0
103,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,0,0.0
2805,CCC(c1cccc(c1)O)C(C)CN(C)C,1,1.0
3680,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0,0.0
3781,CN(C)CCN1C(=O)c2cccc3c2c(cc(c3)N)C1=O,1,0.0
1752,CC(Cc1ccccc1)NC(=O)C(CCCCN)N,0,0.0
5723,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,1.0
4168,COC(=O)C1=COC(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C2C(COC(C)=O)=CCC12,0,0.0
1658,CC(C)NCC(COc1cccc2c1cccc2)O,0,0.0
152,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,0,0.0
3800,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,1,1.0
1583,CC(C)c1nc(cs1)CN(C)C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)CC(C(Cc3ccccc3)NC(=O)OCc4cncs4)O,1,0.0
2646,Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl,0,0.0
2972,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0,1.0
4700,Fc1c(N2CCN(CC2)C)c(F)cc2c1n(CCF)cc(c2=O)C(=O)O,1,0.0
5286,O(c1cc(cc(c1)C)C)CC1OC(=O)NC1,0,0.0
2209,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0,1.0
3592,Clc1ccc(C(=O)CN(CCCN2c3c(CCc4c2cccc4)cccc3)C)cc1,1,0.0
5071,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,1,0.0
1822,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,0,0.0
4942,n1ccccc1NS(=O)(=O)c1ccc(cc1)N=Nc1ccc(c(c1)C(=O)O)O,1,0.0
5234,O(C(=O)C1=C(NC(=C([C@H]1c1c2nonc2ccc1)C(=O)OC)C)C)C(C)C,1,1.0
309,C#CC1(OC(N)=O)CCCCC1,0,0.0
3996,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,0.0
2825,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,0,1.0
3939,Cn1c2ccccc2c(n1)C(=O)NC3CC4CCCC(C3)N4C,1,0.0
495,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,0,0.0
205,CN(C)CCCC1C2=CC=CC=C2NC3=C1C=C(C=C3)Cl,1,0.0
1434,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,0,0.0
1135,CC(=O)c1c(C)cc2ccc(-c3ccc4cc(C)c(C(C)=O)c(O)c4c3O)c(O)c2c1O,1,1.0
868,c1cc(ccc1OCC(CO)O)Cl,0,0.0
305,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1,1.0
1849,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0,1.0
2592,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1,0.0
1988,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1O,0,1.0
3527,Clc1c(OP(=S)(OC)OC)cc(Cl)c(Cl)c1,1,1.0
1534,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,0,1.0
843,c1cc(ccc1C2C(C(=O)N2c3ccc(cc3)F)CCC(c4ccc(cc4)F)O)O,1,1.0
1987,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(CO)CCC(=O)C(C)(C)C5CCC43C)C2C1,0,0.0
3433,CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC,1,0.0
4294,COc1cc(C=CC(=O)N(C)CCc2ccc(O)c(O)c2)ccc1O,0,1.0
3024,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,1.0
5337,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)Cc3[nH]ncc3C4)C)CC2)CC1)C)C,1,1.0
1538,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,0,1.0
211,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,1,1.0
1957,CC1(C(N2C(S1)C(C2=O)NC(=O)COc3ccccc3)C(=O)O)C,0,0.0
5677,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,0,0.0
2704,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.O.[Na+],1,0.0
4228,COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0,0.0
1349,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1,1.0
5648,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,1,0.0
4900,N12[C@@](C3N(CCC3)C(=O)[C@@H]1Cc1ccccc1)(O[C@](C2=O)(NC(=O)[C@@H]1CC2c3c4c(ccc3)NC=C4CC2N(C1)C)C)O,0,1.0
680,C=CCN1CCCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0,0.0
180,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,0.0
6112,Oc1ccc(/C(=C\C)/C(=C/C)/c2ccc(O)cc2)cc1,0,1.0
2579,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cccc3c2NCC(C3)C,1,0.0
3787,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,1,0.0
278,Brc1c(C[N+](CC)(C)C)cccc1,0,1.0
289,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1,0.0
5291,O(c1cc(NCc2c(c3c(nc(nc3N)N)cc2)C)cc(OC)c1OC)C,1,0.0
993,c1ccc(cc1)CSCC2=NS(=O)(=O)c3cc(c(cc3N2)Cl)S(=O)(=O)N,0,0.0
2236,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,0,1.0
3008,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],0,0.0
4461,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,0,0.0
4516,COc1ccc2cc1Oc1cc3c(cc1OC)CCN(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,0,0.0
5136,NCCNCCNCCN,1,0.0
270,B(C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)c2cnccn2)(O)O,1,0.0
5296,O(C1CC2CCC(C1C(=O)OC)N2C)C(=O)c1ccccc1,1,0.0
5717,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,0,1.0
3407,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1,1.0
4977,NC(=O)NO,1,0.0
111,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,0,0.0
1391,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1,0.0
220,Cn1cc[nH]c1=S,1,0.0
4574,COCC1OC(OC2C(COC)OC(OC3C(COC)OC(OC)C(OC)C3OC)C(OC)C2OC)C(OC)C(OC)C1OC,0,0.0
83,C1CN1,1,0.0
3950,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,0,0.0
3910,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0,0.0
461,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](CC3=CC=CC=C3)C(=O)NCC(=O)O,0,0.0
5632,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,1,1.0
551,C=C(CCC(C)C1CCC2C3=C(C(=O)CC21C)C1(C)CCC(=O)C(C)C1CC3)C(C)C(=O)OC,0,0.0
5372,O[C@@H](CNC(C)(C)C)c1cc(OC(=O)c2ccc(cc2)C)c(OC(=O)c2ccc(cc2)C)cc1,0,1.0
5385,O[C@@H]1[C@H](N(C[C@H](O)[C@H]1O)CCCC)CO,0,0.0
5912,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1,0.0
3707,CN(C)CC(c1ccc(cc1)O)C2(CCCCC2)O,0,1.0
6042,OC(=O)c1ccccc1,0,0.0
5027,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1,0.0
2450,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C,0,1.0
2329,Cc1c(scn1)CCCl,1,0.0
2146,CC1=CC2C(CC1=O)C(C)CC(=O)C2C(C)C,1,0.0
3323,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,1,0.0
3025,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,1,1.0
650,C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1,1.0
708,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,1,0.0
5475,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,1,1.0
2802,CCC(C=CCl)(C#C)O,1,0.0
4235,COc1c(C)c(-c2c(C)c(OC)c3c(c2OC)OCO3)c(OC)c2c1OCO2,0,1.0
4288,COc1cc(C(O)C(CO)Oc2ccc(C=CC(=O)OC3OC(Oc4ccc5ccc(=O)oc5c4)C(O)C(O)C3O)cc2OC)ccc1O,0,1.0
1424,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,0.0
1216,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,1,1.0
6197,P(=O)(O)(O)C(P(=O)(O)O)(O)Cc1cccnc1,0,0.0
1924,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,1,0.0
3167,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,0.0
6291,S(CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](N)CO)Cc1ccc(O)cc1)CO)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1[C@@H](CCC1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)O)Cc1ccc(O)cc1)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CCCCN)CCCCN)Cc1c2c([nH]c1)cccc2)CCCNC(=N)N)Cc1ccccc1)Cc1nc[nH]c1)CCC(=O)O)C,0,0.0
314,C#CCNC1CCc2ccccc21,0,0.0
3161,CCCN(CCc1cccs1)C2CCc3c(cccc3O)C2,0,1.0
1427,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0,0.0
3074,CCCCCCCCCC(=O)CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,1.0
5371,O[C@@H](CNC(C)(C)C)c1cc(O)cc(O)c1,1,0.0
3270,CCn1cc(c(=O)c2c1nc(c(c2)F)N3CCNCC3)C(=O)O,1,0.0
5183,O([C@@H]1[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O)[C@](OC)(C2)C)C)[C@H](C(=O)O[C@@H]([C@@](O)([C@H](O)[C@H](/C(=N/OCOCCOC)/[C@@H](C[C@]1(O)C)C)C)C)CC)C)C)[C@@H]1O[C@@H](C[C@H](N(C)C)[C@H]1O)C,1,0.0
5306,O(CC(CCn1c2nc(ncc2nc1)N)COC(=O)C)C(=O)C,1,0.0
3698,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1,1.0
5352,O[C@@]12[C@H]3[C@@H]([C@@]4([C@H](CC3)C[C@@H](O[C@@H]3O[C@@H]([C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)CO)[C@@H](O)C6)C)[C@@H](O)C5)C)[C@@H](O)C3)C)CC4)C)C[C@@H](O)[C@@]1([C@H](CC2)C1=CC(=O)OC1)C,0,1.0
3784,CN(C)CCn1c(nnn1)SCC2=C(N3C(C(C3=O)NC(=O)Cc4csc(n4)N)SC2)C(=O)O,1,0.0
6419,Sc1ncnc2[nH]cnc12,1,1.0
5708,O=C1C(=C(C(=O)c2c1cccc2)C)C/C=C(/CCC[C@H](CCC[C@@H](CCCC(C)C)C)C)\C,1,0.0
684,C=CCOc1ccc(cc1Cl)CC(=O)O,1,0.0
4690,Fc1c([nH]c(=O)nc1)N,1,0.0
2540,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1,0.0
5010,NC(N)=O,0,0.0
2451,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0,1.0
2638,Cc1ncc(CO)c(CO)c1O,0,0.0
326,C(=O)(O)[O-].[Na+],0,0.0
5359,O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO,0,0.0
3960,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,1,0.0
3010,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,1,0.0
5543,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1,1.0
5219,O([C@H]1C[C@H]2N3[C@H](C[C@@H](C2)C(=O)C3)C1)C(=O)c1c2c([nH]c1)cccc2,1,1.0
4355,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1,0,1.0
3593,Clc1ccc(C(=O)n2c(c(c3c2ccc(OC)c3)CC(=O)OCC(=O)O)C)cc1,1,0.0
1676,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,1,1.0
348,C(C(OC(F)F)(F)F)(F)Cl,1,0.0
1626,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,1,0.0
3708,CN(C)CC(c1ccc(cc1)OC)C2(CCCCC2)O,1,0.0
2794,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,0,0.0
2864,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,1,1.0
871,c1cc(ccc1SC(P(=O)(O)O)P(=O)(O)O)Cl,0,0.0
6047,OC(=O)CCCCCCCCC=C,0,0.0
3050,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,0,1.0
5064,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0,0.0
2218,CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0,0.0
5667,O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,0,1.0
2121,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,1,0.0
3098,CCCCCCCCNC(C)C(c1ccc(cc1)SC(C)C)O,1,1.0
2792,CCC(C)CC(C)C(=O)OC1C(=O)c2c(cc(O)c3c2CC(O)CC3C)C(C)(O)C1=O,0,1.0
85,C1CNP(=O)(OC1)N(CCCl)CCCl,1,1.0
3258,CCN(CC1CCC1)C1Cc2ccc(O)c3c2C2(C)C(O3)C(O)CCC12O,0,1.0
1877,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1,1.0
5057,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,1,0.0
5483,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,0,0.0
5119,NCCc1ccc(O)c(O)c1,0,0.0
494,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(c4cccs4)(c5cccs5)O)C,0,0.0
3424,CCOc1ccccc1OCCNC(C)Cc2ccc(c(c2)S(=O)(=O)N)OC,0,1.0
2525,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0,1.0
6207,P(=O)(OCc1c(CN(CCN(Cc2c(COP(=O)(O)O)cnc(c2O)C)CC(=O)O)CC(=O)O)c(O)c(nc1)C)(O)O,1,0.0
4284,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,1,1.0
3194,CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,0,1.0
1270,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,0,0.0
5168,O([C@@H](COC(=O)[C@@H](N)C(C)C)CO)Cn1c2[nH]c(nc(=O)c2nc1)N,0,0.0
3165,CCCN1CC(CC2C1Cc3c[nH]c4c3c2ccc4)CSC,0,0.0
4727,Fc1cn([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C)c(=O)nc1NC(=O)OCCCCC,1,0.0
5298,O(c1ccc(cc1)CC(=O)N)CC(CNC(C)C)O,1,0.0
618,C=C1CCC2C(C)(COC3OC(CO)C(O)C(O)C3O)CCCC2(C)C1CCC1=CCOC1=O,0,1.0
5481,O=C(CCC(=O)O)CN,1,0.0
6317,S1/C(=C\C(=C\c2ccccc2)\C)/C(=O)N(CC(=O)O)C1=S,1,0.0
4157,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1,1.0
5370,O[C@@H](CNC(C)(C)C)c1cc(c(O)cc1)CO,0,0.0
2584,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,0.0
4961,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,0,0.0
1413,CC(C)(C)NCC(c1ccc(c(n1)CO)O)O,0,0.0
2201,CC12CCC3C(=O)OC(c4ccoc4)CC3(C)C1C(=O)C=CC2O,0,1.0
